City,State,Lat,Lon,Population_M,Year,Month,Crime_Type,Cases,Severity,Resolution_Rate,Arrests,Response_Time_Min
Patna,Bihar,25.5941,85.1376,2.5,2019,11,Theft,22,Low,0.55,10,28.3
Patna,Bihar,25.5941,85.1376,2.5,2019,11,Assault,7,Medium,0.59,2,25.7
Patna,Bihar,25.5941,85.1376,2.5,2019,11,Fraud,14,Low,0.37,4,12.1
Patna,Bihar,25.5941,85.1376,2.5,2019,11,Burglary,10,Medium,0.75,4,41.2
Patna,Bihar,25.5941,85.1376,2.5,2019,11,Vandalism,7,Low,0.68,4,22.2
Patna,Bihar,25.5941,85.1376,2.5,2019,11,Robbery,7,High,0.63,3,16.2
Patna,Bihar,25.5941,85.1376,2.5,2019,11,Cybercrime,12,High,0.73,7,35.9
Patna,Bihar,25.5941,85.1376,2.5,2019,11,Drug Offense,9,Medium,0.77,5,37.0
Patna,Bihar,25.5941,85.1376,2.5,2019,11,Homicide,1,Low,0.38,0,17.0
Patna,Bihar,25.5941,85.1376,2.5,2019,11,Harassment,12,Low,0.54,4,36.4
Patna,Bihar,25.5941,85.1376,2.5,2019,12,Theft,16,Low,0.52,7,19.1
Patna,Bihar,25.5941,85.1376,2.5,2019,12,Assault,8,Medium,0.47,2,44.4
Patna,Bihar,25.5941,85.1376,2.5,2019,12,Fraud,15,Medium,0.72,9,38.1
Patna,Bihar,25.5941,85.1376,2.5,2019,12,Burglary,8,Low,0.77,5,23.7
Patna,Bihar,25.5941,85.1376,2.5,2019,12,Vandalism,5,Medium,0.49,1,42.4
Patna,Bihar,25.5941,85.1376,2.5,2019,12,Robbery,7,High,0.69,3,16.6
Patna,Bihar,25.5941,85.1376,2.5,2019,12,Cybercrime,17,Medium,0.47,6,39.5
Patna,Bihar,25.5941,85.1376,2.5,2019,12,Drug Offense,6,Low,0.76,3,40.0
Patna,Bihar,25.5941,85.1376,2.5,2019,12,Homicide,1,Low,0.42,0,23.3
Patna,Bihar,25.5941,85.1376,2.5,2019,12,Harassment,9,Critical,0.35,2,34.3
Patna,Bihar,25.5941,85.1376,2.5,2020,1,Theft,18,Low,0.67,7,15.7
Patna,Bihar,25.5941,85.1376,2.5,2020,1,Assault,12,Critical,0.4,3,15.2
Patna,Bihar,25.5941,85.1376,2.5,2020,1,Fraud,17,Medium,0.61,7,17.2
Patna,Bihar,25.5941,85.1376,2.5,2020,1,Burglary,8,Low,0.5,3,42.8
Patna,Bihar,25.5941,85.1376,2.5,2020,1,Vandalism,8,Medium,0.63,4,18.5
Patna,Bihar,25.5941,85.1376,2.5,2020,1,Robbery,8,Low,0.77,4,23.6
Patna,Bihar,25.5941,85.1376,2.5,2020,1,Cybercrime,17,Medium,0.63,6,27.1
Patna,Bihar,25.5941,85.1376,2.5,2020,1,Drug Offense,10,Low,0.68,4,23.0
Patna,Bihar,25.5941,85.1376,2.5,2020,1,Homicide,2,Low,0.51,0,17.1
Patna,Bihar,25.5941,85.1376,2.5,2020,1,Harassment,13,Medium,0.5,3,39.7
Patna,Bihar,25.5941,85.1376,2.5,2020,2,Theft,25,Low,0.74,15,36.6
Patna,Bihar,25.5941,85.1376,2.5,2020,2,Assault,10,Low,0.5,4,37.4
Patna,Bihar,25.5941,85.1376,2.5,2020,2,Fraud,20,Medium,0.74,9,40.8
Patna,Bihar,25.5941,85.1376,2.5,2020,2,Burglary,10,Medium,0.57,5,44.6
Patna,Bihar,25.5941,85.1376,2.5,2020,2,Vandalism,11,Low,0.48,4,39.7
Patna,Bihar,25.5941,85.1376,2.5,2020,2,Robbery,7,Low,0.52,2,25.9
Patna,Bihar,25.5941,85.1376,2.5,2020,2,Cybercrime,13,Low,0.57,5,33.7
Patna,Bihar,25.5941,85.1376,2.5,2020,2,Drug Offense,9,Low,0.65,3,20.7
Patna,Bihar,25.5941,85.1376,2.5,2020,2,Homicide,1,High,0.77,0,17.8
Patna,Bihar,25.5941,85.1376,2.5,2020,2,Harassment,13,Low,0.76,6,36.3
Patna,Bihar,25.5941,85.1376,2.5,2020,3,Theft,32,High,0.36,10,21.6
Patna,Bihar,25.5941,85.1376,2.5,2020,3,Assault,12,Low,0.66,6,35.9
Patna,Bihar,25.5941,85.1376,2.5,2020,3,Fraud,15,Critical,0.64,7,10.5
Patna,Bihar,25.5941,85.1376,2.5,2020,3,Burglary,15,High,0.59,6,17.9
Patna,Bihar,25.5941,85.1376,2.5,2020,3,Vandalism,9,Critical,0.54,3,9.7
Patna,Bihar,25.5941,85.1376,2.5,2020,3,Robbery,7,High,0.68,3,25.6
Patna,Bihar,25.5941,85.1376,2.5,2020,3,Cybercrime,20,Medium,0.69,10,34.5
Patna,Bihar,25.5941,85.1376,2.5,2020,3,Drug Offense,8,Low,0.67,4,31.5
Patna,Bihar,25.5941,85.1376,2.5,2020,3,Homicide,2,High,0.72,0,18.7
Patna,Bihar,25.5941,85.1376,2.5,2020,3,Harassment,12,Low,0.51,4,20.4
Patna,Bihar,25.5941,85.1376,2.5,2020,4,Theft,24,High,0.59,11,37.9
Patna,Bihar,25.5941,85.1376,2.5,2020,4,Assault,12,Medium,0.61,5,17.2
Patna,Bihar,25.5941,85.1376,2.5,2020,4,Fraud,20,High,0.38,6,10.1
Patna,Bihar,25.5941,85.1376,2.5,2020,4,Burglary,13,Medium,0.52,4,30.9
Patna,Bihar,25.5941,85.1376,2.5,2020,4,Vandalism,8,Medium,0.77,5,27.4
Patna,Bihar,25.5941,85.1376,2.5,2020,4,Robbery,6,Low,0.66,3,27.3
Patna,Bihar,25.5941,85.1376,2.5,2020,4,Cybercrime,14,Low,0.53,6,10.4
Patna,Bihar,25.5941,85.1376,2.5,2020,4,Drug Offense,12,Medium,0.61,5,19.1
Patna,Bihar,25.5941,85.1376,2.5,2020,4,Homicide,1,Low,0.42,0,26.1
Patna,Bihar,25.5941,85.1376,2.5,2020,4,Harassment,18,Low,0.67,8,15.3
Patna,Bihar,25.5941,85.1376,2.5,2020,5,Theft,30,Medium,0.72,15,39.2
Patna,Bihar,25.5941,85.1376,2.5,2020,5,Assault,12,Critical,0.47,4,10.8
Patna,Bihar,25.5941,85.1376,2.5,2020,5,Fraud,15,Low,0.5,6,22.9
Patna,Bihar,25.5941,85.1376,2.5,2020,5,Burglary,13,Low,0.73,7,31.7
Patna,Bihar,25.5941,85.1376,2.5,2020,5,Vandalism,9,Low,0.75,4,38.5
Patna,Bihar,25.5941,85.1376,2.5,2020,5,Robbery,6,Low,0.48,2,19.9
Patna,Bihar,25.5941,85.1376,2.5,2020,5,Cybercrime,15,High,0.75,7,29.7
Patna,Bihar,25.5941,85.1376,2.5,2020,5,Drug Offense,11,High,0.42,4,13.4
Patna,Bihar,25.5941,85.1376,2.5,2020,5,Homicide,2,Low,0.56,0,43.8
Patna,Bihar,25.5941,85.1376,2.5,2020,5,Harassment,14,Medium,0.76,8,36.6
Patna,Bihar,25.5941,85.1376,2.5,2020,6,Theft,26,Low,0.64,12,26.4
Patna,Bihar,25.5941,85.1376,2.5,2020,6,Assault,11,Medium,0.6,4,37.4
Patna,Bihar,25.5941,85.1376,2.5,2020,6,Fraud,22,High,0.58,10,31.6
Patna,Bihar,25.5941,85.1376,2.5,2020,6,Burglary,13,High,0.71,5,14.4
Patna,Bihar,25.5941,85.1376,2.5,2020,6,Vandalism,11,Low,0.71,6,42.9
Patna,Bihar,25.5941,85.1376,2.5,2020,6,Robbery,8,Low,0.56,2,24.5
Patna,Bihar,25.5941,85.1376,2.5,2020,6,Cybercrime,17,Low,0.42,4,39.7
Patna,Bihar,25.5941,85.1376,2.5,2020,6,Drug Offense,10,High,0.7,6,14.6
Patna,Bihar,25.5941,85.1376,2.5,2020,6,Homicide,2,Medium,0.68,0,13.9
Patna,Bihar,25.5941,85.1376,2.5,2020,6,Harassment,18,Low,0.6,9,39.7
Patna,Bihar,25.5941,85.1376,2.5,2020,7,Theft,27,Critical,0.49,10,36.5
Patna,Bihar,25.5941,85.1376,2.5,2020,7,Assault,15,Low,0.53,6,20.3
Patna,Bihar,25.5941,85.1376,2.5,2020,7,Fraud,25,Low,0.39,6,13.1
Patna,Bihar,25.5941,85.1376,2.5,2020,7,Burglary,13,Critical,0.74,8,42.7
Patna,Bihar,25.5941,85.1376,2.5,2020,7,Vandalism,11,Low,0.42,3,25.4
Patna,Bihar,25.5941,85.1376,2.5,2020,7,Robbery,8,Low,0.64,4,19.8
Patna,Bihar,25.5941,85.1376,2.5,2020,7,Cybercrime,21,Critical,0.65,9,21.1
Patna,Bihar,25.5941,85.1376,2.5,2020,7,Drug Offense,15,Low,0.44,5,40.4
Patna,Bihar,25.5941,85.1376,2.5,2020,7,Homicide,2,Low,0.65,1,36.1
Patna,Bihar,25.5941,85.1376,2.5,2020,7,Harassment,12,Medium,0.73,6,32.6
Patna,Bihar,25.5941,85.1376,2.5,2020,8,Theft,22,High,0.62,8,8.3
Patna,Bihar,25.5941,85.1376,2.5,2020,8,Assault,12,Low,0.41,3,11.7
Patna,Bihar,25.5941,85.1376,2.5,2020,8,Fraud,21,Low,0.5,6,35.9
Patna,Bihar,25.5941,85.1376,2.5,2020,8,Burglary,12,High,0.71,5,31.4
Patna,Bihar,25.5941,85.1376,2.5,2020,8,Vandalism,9,Medium,0.58,3,22.7
Patna,Bihar,25.5941,85.1376,2.5,2020,8,Robbery,7,High,0.49,2,19.8
Patna,Bihar,25.5941,85.1376,2.5,2020,8,Cybercrime,19,Low,0.5,7,21.2
Patna,Bihar,25.5941,85.1376,2.5,2020,8,Drug Offense,14,Low,0.45,4,12.5
Patna,Bihar,25.5941,85.1376,2.5,2020,8,Homicide,2,Medium,0.65,0,35.9
Patna,Bihar,25.5941,85.1376,2.5,2020,8,Harassment,17,Medium,0.74,9,8.7
Patna,Bihar,25.5941,85.1376,2.5,2020,9,Theft,22,Medium,0.45,8,39.9
Patna,Bihar,25.5941,85.1376,2.5,2020,9,Assault,8,Medium,0.76,3,34.9
Patna,Bihar,25.5941,85.1376,2.5,2020,9,Fraud,19,High,0.51,6,14.3
Patna,Bihar,25.5941,85.1376,2.5,2020,9,Burglary,11,High,0.62,5,19.3
Patna,Bihar,25.5941,85.1376,2.5,2020,9,Vandalism,9,Medium,0.7,3,18.7
Patna,Bihar,25.5941,85.1376,2.5,2020,9,Robbery,6,Low,0.59,3,39.6
Patna,Bihar,25.5941,85.1376,2.5,2020,9,Cybercrime,16,Low,0.6,6,14.4
Patna,Bihar,25.5941,85.1376,2.5,2020,9,Drug Offense,12,Medium,0.57,5,42.1
Patna,Bihar,25.5941,85.1376,2.5,2020,9,Homicide,2,Low,0.75,1,35.5
Patna,Bihar,25.5941,85.1376,2.5,2020,9,Harassment,17,Low,0.63,6,17.8
Patna,Bihar,25.5941,85.1376,2.5,2020,10,Theft,17,Low,0.74,9,41.4
Patna,Bihar,25.5941,85.1376,2.5,2020,10,Assault,8,Low,0.63,3,25.9
Patna,Bihar,25.5941,85.1376,2.5,2020,10,Fraud,19,High,0.52,5,36.1
Patna,Bihar,25.5941,85.1376,2.5,2020,10,Burglary,13,Low,0.73,7,32.4
Patna,Bihar,25.5941,85.1376,2.5,2020,10,Vandalism,10,Low,0.78,6,44.3
Patna,Bihar,25.5941,85.1376,2.5,2020,10,Robbery,5,Low,0.54,2,17.5
Patna,Bihar,25.5941,85.1376,2.5,2020,10,Cybercrime,12,Medium,0.57,5,16.0
Patna,Bihar,25.5941,85.1376,2.5,2020,10,Drug Offense,7,High,0.61,3,32.5
Patna,Bihar,25.5941,85.1376,2.5,2020,10,Homicide,2,High,0.41,0,24.7
Patna,Bihar,25.5941,85.1376,2.5,2020,10,Harassment,9,Medium,0.56,4,30.8
Patna,Bihar,25.5941,85.1376,2.5,2020,11,Theft,19,Low,0.49,6,15.4
Patna,Bihar,25.5941,85.1376,2.5,2020,11,Assault,8,Low,0.71,3,10.5
Patna,Bihar,25.5941,85.1376,2.5,2020,11,Fraud,14,Low,0.66,6,24.2
Patna,Bihar,25.5941,85.1376,2.5,2020,11,Burglary,14,Medium,0.36,4,28.9
Patna,Bihar,25.5941,85.1376,2.5,2020,11,Vandalism,7,Medium,0.36,1,13.4
Patna,Bihar,25.5941,85.1376,2.5,2020,11,Robbery,8,Medium,0.45,2,29.7
Patna,Bihar,25.5941,85.1376,2.5,2020,11,Cybercrime,14,Critical,0.58,6,37.7
Patna,Bihar,25.5941,85.1376,2.5,2020,11,Drug Offense,11,Low,0.51,4,17.1
Patna,Bihar,25.5941,85.1376,2.5,2020,11,Homicide,1,Low,0.47,0,20.4
Patna,Bihar,25.5941,85.1376,2.5,2020,11,Harassment,12,Medium,0.67,7,33.0
Patna,Bihar,25.5941,85.1376,2.5,2020,12,Theft,17,Medium,0.66,8,40.9
Patna,Bihar,25.5941,85.1376,2.5,2020,12,Assault,11,High,0.63,4,36.1
Patna,Bihar,25.5941,85.1376,2.5,2020,12,Fraud,17,High,0.74,9,37.9
Patna,Bihar,25.5941,85.1376,2.5,2020,12,Burglary,13,Critical,0.53,4,23.1
Patna,Bihar,25.5941,85.1376,2.5,2020,12,Vandalism,9,Medium,0.53,3,44.7
Patna,Bihar,25.5941,85.1376,2.5,2020,12,Robbery,5,Low,0.75,2,12.2
Patna,Bihar,25.5941,85.1376,2.5,2020,12,Cybercrime,15,Low,0.78,9,28.3
Patna,Bihar,25.5941,85.1376,2.5,2020,12,Drug Offense,8,Medium,0.63,3,28.9
Patna,Bihar,25.5941,85.1376,2.5,2020,12,Homicide,1,Critical,0.78,0,21.2
Patna,Bihar,25.5941,85.1376,2.5,2020,12,Harassment,9,High,0.54,4,34.4
Patna,Bihar,25.5941,85.1376,2.5,2021,1,Theft,26,High,0.76,12,33.4
Patna,Bihar,25.5941,85.1376,2.5,2021,1,Assault,14,Low,0.69,6,44.5
Patna,Bihar,25.5941,85.1376,2.5,2021,1,Fraud,20,High,0.65,9,23.7
Patna,Bihar,25.5941,85.1376,2.5,2021,1,Burglary,10,Low,0.54,3,19.1
Patna,Bihar,25.5941,85.1376,2.5,2021,1,Vandalism,11,Medium,0.4,3,30.2
Patna,Bihar,25.5941,85.1376,2.5,2021,1,Robbery,6,Low,0.75,4,24.1
Patna,Bihar,25.5941,85.1376,2.5,2021,1,Cybercrime,13,Low,0.53,5,19.2
Patna,Bihar,25.5941,85.1376,2.5,2021,1,Drug Offense,7,Low,0.65,3,29.3
Patna,Bihar,25.5941,85.1376,2.5,2021,1,Homicide,2,Low,0.65,1,24.8
Patna,Bihar,25.5941,85.1376,2.5,2021,1,Harassment,16,Medium,0.71,9,12.7
Patna,Bihar,25.5941,85.1376,2.5,2021,2,Theft,24,Medium,0.75,11,32.7
Patna,Bihar,25.5941,85.1376,2.5,2021,2,Assault,9,High,0.74,4,23.0
Patna,Bihar,25.5941,85.1376,2.5,2021,2,Fraud,18,Critical,0.57,8,17.7
Patna,Bihar,25.5941,85.1376,2.5,2021,2,Burglary,11,Low,0.77,5,19.9
Patna,Bihar,25.5941,85.1376,2.5,2021,2,Vandalism,7,Critical,0.67,3,29.4
Patna,Bihar,25.5941,85.1376,2.5,2021,2,Robbery,8,Medium,0.67,3,22.4
Patna,Bihar,25.5941,85.1376,2.5,2021,2,Cybercrime,15,Low,0.39,3,11.1
Patna,Bihar,25.5941,85.1376,2.5,2021,2,Drug Offense,9,Low,0.45,3,44.9
Patna,Bihar,25.5941,85.1376,2.5,2021,2,Homicide,1,Low,0.64,0,15.9
Patna,Bihar,25.5941,85.1376,2.5,2021,2,Harassment,10,High,0.65,5,21.4
Patna,Bihar,25.5941,85.1376,2.5,2021,3,Theft,27,Medium,0.66,13,31.5
Patna,Bihar,25.5941,85.1376,2.5,2021,3,Assault,15,Low,0.74,9,37.1
Patna,Bihar,25.5941,85.1376,2.5,2021,3,Fraud,20,Critical,0.63,11,8.0
Patna,Bihar,25.5941,85.1376,2.5,2021,3,Burglary,17,Low,0.44,5,39.6
Patna,Bihar,25.5941,85.1376,2.5,2021,3,Vandalism,11,Medium,0.68,4,21.2
Patna,Bihar,25.5941,85.1376,2.5,2021,3,Robbery,8,Low,0.38,2,34.4
Patna,Bihar,25.5941,85.1376,2.5,2021,3,Cybercrime,16,Low,0.54,7,15.3
Patna,Bihar,25.5941,85.1376,2.5,2021,3,Drug Offense,12,Critical,0.44,3,35.8
Patna,Bihar,25.5941,85.1376,2.5,2021,3,Homicide,2,High,0.64,0,42.0
Patna,Bihar,25.5941,85.1376,2.5,2021,3,Harassment,12,Medium,0.68,5,42.3
Patna,Bihar,25.5941,85.1376,2.5,2021,4,Theft,30,Low,0.59,12,36.2
Patna,Bihar,25.5941,85.1376,2.5,2021,4,Assault,17,Low,0.63,7,25.7
Patna,Bihar,25.5941,85.1376,2.5,2021,4,Fraud,22,Low,0.42,7,43.0
Patna,Bihar,25.5941,85.1376,2.5,2021,4,Burglary,18,Low,0.46,7,38.3
Patna,Bihar,25.5941,85.1376,2.5,2021,4,Vandalism,10,Critical,0.63,4,15.9
Patna,Bihar,25.5941,85.1376,2.5,2021,4,Robbery,7,Medium,0.76,3,28.1
Patna,Bihar,25.5941,85.1376,2.5,2021,4,Cybercrime,19,Medium,0.7,11,42.3
Patna,Bihar,25.5941,85.1376,2.5,2021,4,Drug Offense,16,High,0.66,8,41.8
Patna,Bihar,25.5941,85.1376,2.5,2021,4,Homicide,2,Low,0.41,0,12.5
Patna,Bihar,25.5941,85.1376,2.5,2021,4,Harassment,13,Low,0.53,5,21.7
Patna,Bihar,25.5941,85.1376,2.5,2021,5,Theft,29,Medium,0.71,13,8.2
Patna,Bihar,25.5941,85.1376,2.5,2021,5,Assault,14,Low,0.63,7,29.7
Patna,Bihar,25.5941,85.1376,2.5,2021,5,Fraud,19,Medium,0.45,5,17.3
Patna,Bihar,25.5941,85.1376,2.5,2021,5,Burglary,12,Low,0.36,3,28.9
Patna,Bihar,25.5941,85.1376,2.5,2021,5,Vandalism,14,Low,0.4,4,42.0
Patna,Bihar,25.5941,85.1376,2.5,2021,5,Robbery,11,Low,0.61,5,34.3
Patna,Bihar,25.5941,85.1376,2.5,2021,5,Cybercrime,22,Low,0.68,9,10.2
Patna,Bihar,25.5941,85.1376,2.5,2021,5,Drug Offense,12,Low,0.48,4,35.0
Patna,Bihar,25.5941,85.1376,2.5,2021,5,Homicide,2,Low,0.38,0,31.5
Patna,Bihar,25.5941,85.1376,2.5,2021,5,Harassment,21,Medium,0.49,8,26.8
Patna,Bihar,25.5941,85.1376,2.5,2021,6,Theft,27,Medium,0.53,9,18.6
Patna,Bihar,25.5941,85.1376,2.5,2021,6,Assault,12,Medium,0.42,3,18.3
Patna,Bihar,25.5941,85.1376,2.5,2021,6,Fraud,19,High,0.71,9,26.7
Patna,Bihar,25.5941,85.1376,2.5,2021,6,Burglary,20,Low,0.55,7,27.1
Patna,Bihar,25.5941,85.1376,2.5,2021,6,Vandalism,15,Medium,0.5,5,20.7
Patna,Bihar,25.5941,85.1376,2.5,2021,6,Robbery,10,Low,0.37,2,29.1
Patna,Bihar,25.5941,85.1376,2.5,2021,6,Cybercrime,19,Low,0.51,7,23.4
Patna,Bihar,25.5941,85.1376,2.5,2021,6,Drug Offense,10,High,0.63,5,37.4
Patna,Bihar,25.5941,85.1376,2.5,2021,6,Homicide,2,Medium,0.74,1,43.2
Patna,Bihar,25.5941,85.1376,2.5,2021,6,Harassment,13,Low,0.72,8,38.8
Patna,Bihar,25.5941,85.1376,2.5,2021,7,Theft,36,High,0.66,14,13.0
Patna,Bihar,25.5941,85.1376,2.5,2021,7,Assault,15,Low,0.69,6,29.8
Patna,Bihar,25.5941,85.1376,2.5,2021,7,Fraud,20,High,0.52,8,24.9
Patna,Bihar,25.5941,85.1376,2.5,2021,7,Burglary,19,Low,0.64,7,31.1
Patna,Bihar,25.5941,85.1376,2.5,2021,7,Vandalism,13,Low,0.7,7,32.8
Patna,Bihar,25.5941,85.1376,2.5,2021,7,Robbery,7,Medium,0.56,3,14.2
Patna,Bihar,25.5941,85.1376,2.5,2021,7,Cybercrime,16,Low,0.48,6,27.7
Patna,Bihar,25.5941,85.1376,2.5,2021,7,Drug Offense,14,Medium,0.68,7,28.0
Patna,Bihar,25.5941,85.1376,2.5,2021,7,Homicide,2,Critical,0.64,0,27.3
Patna,Bihar,25.5941,85.1376,2.5,2021,7,Harassment,13,Low,0.73,5,27.3
Patna,Bihar,25.5941,85.1376,2.5,2021,8,Theft,24,High,0.51,9,17.1
Patna,Bihar,25.5941,85.1376,2.5,2021,8,Assault,17,Medium,0.62,6,20.9
Patna,Bihar,25.5941,85.1376,2.5,2021,8,Fraud,24,Low,0.47,9,25.8
Patna,Bihar,25.5941,85.1376,2.5,2021,8,Burglary,13,Low,0.59,5,19.1
Patna,Bihar,25.5941,85.1376,2.5,2021,8,Vandalism,13,Medium,0.43,4,31.3
Patna,Bihar,25.5941,85.1376,2.5,2021,8,Robbery,8,High,0.47,3,15.3
Patna,Bihar,25.5941,85.1376,2.5,2021,8,Cybercrime,18,Medium,0.52,7,20.1
Patna,Bihar,25.5941,85.1376,2.5,2021,8,Drug Offense,13,Medium,0.75,6,41.4
Patna,Bihar,25.5941,85.1376,2.5,2021,8,Homicide,2,High,0.52,0,19.2
Patna,Bihar,25.5941,85.1376,2.5,2021,8,Harassment,17,Low,0.47,5,25.4
Patna,Bihar,25.5941,85.1376,2.5,2021,9,Theft,30,High,0.42,9,10.2
Patna,Bihar,25.5941,85.1376,2.5,2021,9,Assault,11,Low,0.63,5,11.2
Patna,Bihar,25.5941,85.1376,2.5,2021,9,Fraud,24,High,0.39,7,35.7
Patna,Bihar,25.5941,85.1376,2.5,2021,9,Burglary,16,Critical,0.54,6,12.2
Patna,Bihar,25.5941,85.1376,2.5,2021,9,Vandalism,9,Low,0.54,4,30.1
Patna,Bihar,25.5941,85.1376,2.5,2021,9,Robbery,9,Medium,0.45,2,28.2
Patna,Bihar,25.5941,85.1376,2.5,2021,9,Cybercrime,18,Medium,0.5,8,32.8
Patna,Bihar,25.5941,85.1376,2.5,2021,9,Drug Offense,9,Low,0.39,2,9.0
Patna,Bihar,25.5941,85.1376,2.5,2021,9,Homicide,1,Low,0.53,0,17.7
Patna,Bihar,25.5941,85.1376,2.5,2021,9,Harassment,15,Low,0.67,8,30.4
Patna,Bihar,25.5941,85.1376,2.5,2021,10,Theft,27,Low,0.67,14,12.3
Patna,Bihar,25.5941,85.1376,2.5,2021,10,Assault,14,Low,0.73,7,22.7
Patna,Bihar,25.5941,85.1376,2.5,2021,10,Fraud,15,Low,0.42,4,39.1
Patna,Bihar,25.5941,85.1376,2.5,2021,10,Burglary,16,Low,0.55,6,22.6
Patna,Bihar,25.5941,85.1376,2.5,2021,10,Vandalism,7,Low,0.75,4,18.1
Patna,Bihar,25.5941,85.1376,2.5,2021,10,Robbery,7,Low,0.53,2,27.4
Patna,Bihar,25.5941,85.1376,2.5,2021,10,Cybercrime,21,Low,0.48,8,11.9
Patna,Bihar,25.5941,85.1376,2.5,2021,10,Drug Offense,8,Critical,0.63,3,28.4
Patna,Bihar,25.5941,85.1376,2.5,2021,10,Homicide,1,Medium,0.61,0,23.6
Patna,Bihar,25.5941,85.1376,2.5,2021,10,Harassment,14,High,0.46,5,15.4
Patna,Bihar,25.5941,85.1376,2.5,2021,11,Theft,22,Medium,0.39,7,41.4
Patna,Bihar,25.5941,85.1376,2.5,2021,11,Assault,10,High,0.44,3,11.6
Patna,Bihar,25.5941,85.1376,2.5,2021,11,Fraud,18,Medium,0.47,6,36.7
Patna,Bihar,25.5941,85.1376,2.5,2021,11,Burglary,9,Low,0.41,2,39.5
Patna,Bihar,25.5941,85.1376,2.5,2021,11,Vandalism,9,Low,0.51,3,10.5
Patna,Bihar,25.5941,85.1376,2.5,2021,11,Robbery,9,Critical,0.67,4,33.0
Patna,Bihar,25.5941,85.1376,2.5,2021,11,Cybercrime,18,Critical,0.5,7,21.0
Patna,Bihar,25.5941,85.1376,2.5,2021,11,Drug Offense,8,Low,0.54,2,9.4
Patna,Bihar,25.5941,85.1376,2.5,2021,11,Homicide,1,Low,0.5,0,17.9
Patna,Bihar,25.5941,85.1376,2.5,2021,11,Harassment,17,High,0.71,8,31.5
Patna,Bihar,25.5941,85.1376,2.5,2021,12,Theft,24,High,0.46,8,16.1
Patna,Bihar,25.5941,85.1376,2.5,2021,12,Assault,11,Medium,0.37,2,32.3
Patna,Bihar,25.5941,85.1376,2.5,2021,12,Fraud,21,Medium,0.5,6,33.4
Patna,Bihar,25.5941,85.1376,2.5,2021,12,Burglary,10,Low,0.69,5,37.7
Patna,Bihar,25.5941,85.1376,2.5,2021,12,Vandalism,10,Low,0.63,5,26.6
Patna,Bihar,25.5941,85.1376,2.5,2021,12,Robbery,6,Critical,0.68,3,32.8
Patna,Bihar,25.5941,85.1376,2.5,2021,12,Cybercrime,16,Low,0.57,6,34.0
Patna,Bihar,25.5941,85.1376,2.5,2021,12,Drug Offense,9,Medium,0.77,4,26.7
Patna,Bihar,25.5941,85.1376,2.5,2021,12,Homicide,1,Critical,0.78,0,39.1
Patna,Bihar,25.5941,85.1376,2.5,2021,12,Harassment,9,High,0.4,2,31.8
Patna,Bihar,25.5941,85.1376,2.5,2022,1,Theft,17,Medium,0.61,9,10.7
Patna,Bihar,25.5941,85.1376,2.5,2022,1,Assault,9,Low,0.57,3,24.6
Patna,Bihar,25.5941,85.1376,2.5,2022,1,Fraud,19,High,0.42,5,8.7
Patna,Bihar,25.5941,85.1376,2.5,2022,1,Burglary,13,Low,0.64,6,37.7
Patna,Bihar,25.5941,85.1376,2.5,2022,1,Vandalism,6,High,0.71,3,34.8
Patna,Bihar,25.5941,85.1376,2.5,2022,1,Robbery,8,Low,0.53,2,40.4
Patna,Bihar,25.5941,85.1376,2.5,2022,1,Cybercrime,15,Low,0.56,5,32.7
Patna,Bihar,25.5941,85.1376,2.5,2022,1,Drug Offense,10,High,0.72,5,35.5
Patna,Bihar,25.5941,85.1376,2.5,2022,1,Homicide,1,Low,0.76,0,44.6
Patna,Bihar,25.5941,85.1376,2.5,2022,1,Harassment,12,Low,0.65,5,13.4
Patna,Bihar,25.5941,85.1376,2.5,2022,2,Theft,29,Medium,0.38,8,15.7
Patna,Bihar,25.5941,85.1376,2.5,2022,2,Assault,11,Critical,0.42,2,18.8
Patna,Bihar,25.5941,85.1376,2.5,2022,2,Fraud,20,Low,0.4,6,31.7
Patna,Bihar,25.5941,85.1376,2.5,2022,2,Burglary,12,Medium,0.7,7,20.9
Patna,Bihar,25.5941,85.1376,2.5,2022,2,Vandalism,10,Low,0.51,3,23.4
Patna,Bihar,25.5941,85.1376,2.5,2022,2,Robbery,5,High,0.36,1,29.1
Patna,Bihar,25.5941,85.1376,2.5,2022,2,Cybercrime,19,Medium,0.38,5,36.7
Patna,Bihar,25.5941,85.1376,2.5,2022,2,Drug Offense,9,Low,0.68,3,28.3
Patna,Bihar,25.5941,85.1376,2.5,2022,2,Homicide,1,Low,0.35,0,16.9
Patna,Bihar,25.5941,85.1376,2.5,2022,2,Harassment,9,Medium,0.36,2,9.5
Patna,Bihar,25.5941,85.1376,2.5,2022,3,Theft,31,Medium,0.53,12,44.4
Patna,Bihar,25.5941,85.1376,2.5,2022,3,Assault,14,Low,0.72,6,22.5
Patna,Bihar,25.5941,85.1376,2.5,2022,3,Fraud,22,Low,0.42,8,11.6
Patna,Bihar,25.5941,85.1376,2.5,2022,3,Burglary,13,Low,0.61,5,11.0
Patna,Bihar,25.5941,85.1376,2.5,2022,3,Vandalism,11,High,0.35,3,15.8
Patna,Bihar,25.5941,85.1376,2.5,2022,3,Robbery,8,Medium,0.6,4,16.9
Patna,Bihar,25.5941,85.1376,2.5,2022,3,Cybercrime,14,Low,0.56,5,43.3
